    -139.523      17.159    -122.364       0.369      59.120
    -139.604      17.242    -122.362       0.371      58.596
    -139.705      17.343    -122.363       0.373      57.968
    -139.820      17.457    -122.363       0.375      57.238
    -139.950      17.587    -122.363       0.378      56.409
    -140.092      17.729    -122.363       0.381      55.484
    -140.244      17.880    -122.364       0.385      54.467
    -140.403      18.039    -122.364       0.388      53.364
    -140.568      18.204    -122.364       0.391      52.178
    -140.736      18.372    -122.364       0.395      50.916
    -140.907      18.543    -122.364       0.399      49.582
    -141.079      18.714    -122.364       0.402      48.183
    -141.249      18.885    -122.364       0.406      46.725
    -141.418      19.053    -122.364       0.410      45.213
    -141.584      19.219    -122.365       0.413      43.655
    -141.745      19.380    -122.365       0.417      42.056
    -141.901      19.536    -122.365       0.420      42.439
    -142.051      19.686    -122.365       0.423      43.097
    -142.193      19.828    -122.365       0.426      43.716
    -142.327      19.962    -122.365       0.429      44.295
    -142.452      20.087    -122.365       0.432      44.833
    -142.568      20.203    -122.365       0.434      45.330
    -142.676      20.311    -122.365       0.437      45.786
    -142.774      20.409    -122.365       0.439      46.199
    -142.863      20.498    -122.365       0.441      46.570
    -142.943      20.578    -122.365       0.443      46.899
    -143.013      20.648    -122.364       0.444      47.184
    -143.075      20.711    -122.365       0.445      47.426
    -143.130      20.765    -122.365       0.447      47.625
    -143.177      20.812    -122.365       0.448      47.781
    -143.218      20.853    -122.365       0.448      47.893
    -143.252      20.887    -122.365       0.449      47.961
    -143.280      20.915    -122.365       0.450      47.986
    -143.303      20.939    -122.365       0.450      47.967
    -143.323      20.959    -122.365       0.451      47.905
    -143.342      20.978    -122.365       0.451      48.026
    -143.362      20.997    -122.365       0.452      49.151
    -143.382      21.016    -122.366       0.452      50.207
    -143.403      21.037    -122.366       0.452      51.188
    -143.425      21.059    -122.366       0.453      52.095
    -143.450      21.084    -122.366       0.453      52.923
    -143.479      21.114    -122.365       0.454      53.671
    -143.515      21.150    -122.365       0.455      54.337
    -143.558      21.193    -122.365       0.456      54.919
    -143.606      21.242    -122.365       0.457      55.416
    -143.663      21.298    -122.365       0.458      55.827
    -143.728      21.363    -122.365       0.459      56.151
    -143.802      21.437    -122.364       0.461      56.389
    -143.888      21.523    -122.366       0.463      56.540
    -143.986      21.620    -122.366       0.465      56.606
    -144.094      21.728    -122.366       0.467      56.587
    -144.214      21.849    -122.366       0.470      56.485
    -144.346      21.980    -122.366       0.473      56.605
    -144.491      22.125    -122.366       0.476      56.648
    -144.647      22.281    -122.366       0.479      56.600
    -144.815      22.449    -122.366       0.483      56.461
    -144.993      22.627    -122.366       0.487      56.230
    -145.182      22.816    -122.366       0.491      55.908
    -145.381      23.015    -122.366       0.495      55.495
    -145.590      23.224    -122.366       0.499      54.991
    -145.810      23.443    -122.367       0.504      54.397
    -146.038      23.671    -122.367       0.509      53.717
    -146.275      23.908    -122.367       0.514      52.955
    -146.520      24.154    -122.366       0.519      52.112
    -146.772      24.405    -122.367       0.525      51.194
    -147.029      24.662    -122.367       0.530      50.204
    -147.289      24.922    -122.367       0.536      49.145
    -147.550      25.183    -122.367       0.542      48.024
    -147.812      25.445    -122.367       0.547      46.844
    -148.074      25.707    -122.367       0.553      45.610
    -148.337      25.971    -122.366       0.559      44.329
    -148.600      26.236    -122.364       0.564      43.006
    -148.862      26.499    -122.364       0.570      42.390
    -149.123      26.758    -122.365       0.575      42.015
    -149.378      27.013    -122.365       0.581      41.603
    -149.626      27.261    -122.365       0.586      41.161
    -149.868      27.502    -122.365       0.591      40.694
    -150.102      27.737    -122.365       0.596      40.207
    -150.328      27.963    -122.365       0.601      39.705
    -150.544      28.182    -122.362       0.606      39.193
    -150.757      28.396    -122.362       0.611      38.676
    -150.961      28.599    -122.361       0.615      38.254
    -151.155      28.794    -122.361       0.619      39.409
    -151.340      28.979    -122.361       0.623      40.481
    -151.514      29.153    -122.361       0.627      41.466
    -151.677      29.316    -122.361       0.630      42.359
    -151.833      29.471    -122.362       0.634      43.155
    -151.983      29.620    -122.362       0.637      43.851
    -152.123      29.761    -122.362       0.640      44.444
    -152.254      29.892    -122.362       0.643      44.930
    -152.376      30.014    -122.362       0.645      45.308
    -152.487      30.125    -122.362       0.648      45.576
    -152.587      30.226    -122.361       0.650      45.735
    -152.677      30.316    -122.361       0.652      45.784
    -152.758      30.396    -122.361       0.654      45.725
    -152.828      30.467    -122.361       0.655      45.558
    -152.893      30.532    -122.362       0.657      45.285
    -152.951      30.590    -122.361       0.658      44.910
    -152.999      30.637    -122.361       0.659      44.436
    -153.036      30.675    -122.362       0.660      43.865
    -153.064      30.702    -122.362       0.660      43.202
    -153.084      30.721    -122.363       0.661      42.450
    -153.101      30.735    -122.366       0.661      41.613
    -153.108      30.742    -122.366       0.661      40.699
    -153.104      30.738    -122.366       0.661      39.710
    -153.091      30.726    -122.365       0.661      38.654
    -153.077      30.709    -122.368       0.660      37.534
    -153.054      30.687    -122.367       0.660      36.356
    -153.021      30.654    -122.367       0.659      35.125
    -152.976      30.609    -122.367       0.658      33.846
    -152.919      30.552    -122.367       0.657      32.523
    -152.851      30.484    -122.367       0.656      31.161
    -152.770      30.403    -122.367       0.654      29.764
    -152.682      30.314    -122.368       0.652      29.518
    -152.586      30.218    -122.368       0.650      30.346
    -152.481      30.113    -122.368       0.648      31.159
    -152.367      30.000    -122.367       0.645      31.957
    -152.246      29.879    -122.367       0.643      32.737
    -152.114      29.748    -122.367       0.640      33.499
    -151.972      29.605    -122.367       0.637      34.240
    -151.819      29.453    -122.366       0.633      34.831
